Timestamp,Source_IP,Bytes_Sent,HTTP_Status,Latency_ms
2026-03-01 15:10:04,192.168.1.24,797,5,37
2026-03-01 15:17:14,192.168.1.17,1833,5,19
2026-03-01 15:12:11,192.168.1.29,1600,9,38
2026-03-01 15:14:12,192.168.1.15,2555,5,43
2026-03-01 15:12:43,192.168.1.12,1159,9,13
2026-03-01 15:18:10,192.168.1.17,1204,5,42
2026-03-01 15:15:46,192.168.1.15,1566,5,34
2026-03-01 15:15:22,192.168.1.20,1641,9,30
2026-03-01 15:18:21,192.168.1.28,1934,5,40
2026-03-01 15:16:43,192.168.1.25,2831,9,15
2026-03-01 15:16:55,192.168.1.17,1275,5,42
2026-03-01 15:15:13,192.168.1.20,1943,5,16
2026-03-01 15:19:53,192.168.1.10,1375,9,25
2026-03-01 15:12:09,192.168.1.20,2691,5,35
2026-03-01 15:17:58,192.168.1.12,864,5,37
2026-03-01 15:19:39,192.168.1.30,1569,9,28
2026-03-01 15:16:42,192.168.1.12,2964,9,34
2026-03-01 15:10:12,192.168.1.16,951,5,22
2026-03-01 15:13:39,192.168.1.13,2559,5,15
2026-03-01 15:11:20,192.168.1.18,2533,9,16
2026-03-01 15:16:18,192.168.1.10,1986,5,20
2026-03-01 15:11:09,192.168.1.21,2571,5,44
2026-03-01 15:16:21,192.168.1.19,2506,9,35
2026-03-01 15:10:00,192.168.1.22,2249,5,13
2026-03-01 15:19:56,192.168.1.26,1086,9,23
2026-03-01 15:10:14,192.168.1.21,1955,9,20
2026-03-01 15:12:44,192.168.1.24,1709,9,11
2026-03-01 15:20:43,192.168.1.11,664,9,39
2026-03-01 15:23:04,192.168.1.21,1460,9,32
2026-03-01 15:24:04,192.168.1.23,2009,9,34
2026-03-01 15:27:03,192.168.1.11,550,9,36
2026-03-01 15:22:35,192.168.1.25,1038,9,23
2026-03-01 15:20:56,192.168.1.25,1230,5,44
2026-03-01 15:28:01,192.168.1.23,1536,9,45
2026-03-01 15:23:51,192.168.1.11,1125,5,13
2026-03-01 15:29:40,192.168.1.21,578,9,23
2026-03-01 15:25:54,192.168.1.27,2325,9,27
2026-03-01 15:26:30,192.168.1.16,2018,9,15
2026-03-01 15:21:33,192.168.1.30,1275,9,44
2026-03-01 15:22:16,192.168.1.18,1415,9,41
2026-03-01 15:28:34,192.168.1.30,1762,9,45
2026-03-01 15:29:36,192.168.1.27,2310,5,26
2026-03-01 15:29:31,192.168.1.23,2686,9,30
2026-03-01 15:22:03,192.168.1.17,1516,5,45
2026-03-01 15:26:51,192.168.1.19,1255,9,37
2026-03-01 15:20:50,192.168.1.29,993,9,24
2026-03-01 15:27:15,192.168.1.21,552,9,41
2026-03-01 15:28:50,192.168.1.29,2069,5,16
2026-03-01 15:25:53,192.168.1.21,1644,5,17
2026-03-01 15:20:04,192.168.1.27,509,5,44
2026-03-01 15:26:53,192.168.1.30,1736,9,20
2026-03-01 15:23:19,192.168.1.13,1360,9,22
2026-03-01 15:29:05,192.168.1.21,1375,9,21
2026-03-01 15:23:05,192.168.1.18,1680,5,22
2026-03-01 15:20:28,192.168.1.10,2095,5,43
2026-03-01 15:22:32,192.168.1.16,2548,5,28
2026-03-01 15:25:17,192.168.1.15,695,5,41
2026-03-01 15:25:25,192.168.1.29,522,9,34
2026-03-01 15:22:22,192.168.1.24,706,5,11
2026-03-01 15:23:46,192.168.1.15,1838,5,44
2026-03-01 15:21:57,192.168.1.19,924,9,11
2026-03-01 15:25:28,192.168.1.13,1163,5,18
2026-03-01 15:25:50,192.168.1.18,2367,9,36
2026-03-01 15:24:16,192.168.1.12,2488,9,12
2026-03-01 15:28:12,192.168.1.15,1967,9,18
2026-03-01 15:29:10,192.168.1.25,1824,9,13
2026-03-01 15:29:20,192.168.1.15,2704,5,27
2026-03-01 15:25:06,192.168.1.14,1577,9,39
2026-03-01 15:20:17,192.168.1.20,569,9,36
2026-03-01 15:20:57,192.168.1.25,523,5,40
2026-03-01 15:25:59,192.168.1.22,1129,5,22
2026-03-01 15:23:52,192.168.1.24,972,5,13
2026-03-01 15:23:35,192.168.1.29,1966,5,20
2026-03-01 15:27:19,192.168.1.29,2247,9,38
2026-03-01 15:20:16,192.168.1.16,1945,5,38
2026-03-01 15:29:15,192.168.1.15,739,5,44
2026-03-01 15:28:00,192.168.1.20,2237,5,21
2026-03-01 15:23:08,192.168.1.11,2394,9,34
2026-03-01 15:24:49,192.168.1.15,2475,9,36
2026-03-01 15:23:30,192.168.1.24,2133,5,12
2026-03-01 15:29:20,192.168.1.28,1067,5,24
2026-03-01 15:21:56,192.168.1.25,2542,9,13
2026-03-01 15:29:20,192.168.1.18,921,9,25
2026-03-01 15:29:42,192.168.1.12,1595,5,38
2026-03-01 15:24:17,192.168.1.16,1381,9,21
2026-03-01 15:20:24,192.168.1.19,2070,9,26
2026-03-01 15:22:06,192.168.1.11,650,5,16
2026-03-01 15:24:37,192.168.1.21,900,5,29
2026-03-01 15:27:22,192.168.1.11,2630,5,36
2026-03-01 15:25:51,192.168.1.10,847,5,26
2026-03-01 15:20:14,192.168.1.25,1909,9,27
2026-03-01 15:27:42,192.168.1.18,1887,5,11
2026-03-01 15:26:50,192.168.1.20,1153,5,15
2026-03-01 15:24:30,192.168.1.27,2101,9,18
2026-03-01 15:23:02,192.168.1.23,632,9,13
2026-03-01 15:26:07,192.168.1.29,844,9,34
2026-03-01 15:20:57,192.168.1.15,2776,5,10
2026-03-01 15:23:47,192.168.1.16,1955,9,16
2026-03-01 15:21:23,192.168.1.11,1007,9,31
2026-03-01 15:24:18,192.168.1.13,1762,9,31
2026-03-01 15:22:09,192.168.1.24,1395,9,40
2026-03-01 15:24:01,192.168.1.12,620,5,20
2026-03-01 15:26:52,192.168.1.18,1711,9,42
2026-03-01 15:24:56,192.168.1.29,2397,9,17
2026-03-01 15:23:58,192.168.1.22,1985,5,26
2026-03-01 15:22:15,192.168.1.23,2820,9,13
2026-03-01 15:20:53,192.168.1.20,1157,9,11
2026-03-01 15:23:34,192.168.1.13,2261,9,31
2026-03-01 15:21:17,192.168.1.18,2481,9,41
2026-03-01 15:22:15,192.168.1.13,1783,9,34
2026-03-01 15:20:54,192.168.1.29,1333,5,36
2026-03-01 15:27:28,192.168.1.29,2259,9,11
2026-03-01 15:29:47,192.168.1.13,1169,5,13
2026-03-01 15:27:59,192.168.1.11,2879,9,12
2026-03-01 15:20:16,192.168.1.12,1624,9,43
2026-03-01 15:23:47,192.168.1.19,2434,5,45
2026-03-01 15:21:49,192.168.1.13,2353,5,11
2026-03-01 15:28:34,192.168.1.18,2022,9,29
2026-03-01 15:21:53,192.168.1.25,1747,5,24
2026-03-01 15:27:38,192.168.1.15,769,5,10
2026-03-01 15:27:36,192.168.1.20,540,5,33
2026-03-01 15:22:49,192.168.1.25,899,9,21
2026-03-01 15:25:19,192.168.1.13,1479,5,44
2026-03-01 15:21:09,192.168.1.23,661,5,45
2026-03-01 15:23:40,192.168.1.14,2477,9,29
2026-03-01 15:24:26,192.168.1.25,942,5,42
2026-03-01 15:24:32,192.168.1.22,1098,9,34
2026-03-01 15:29:28,192.168.1.23,2242,5,42
2026-03-01 15:27:00,192.168.1.26,2263,5,18
2026-03-01 15:21:12,192.168.1.18,2793,5,23
2026-03-01 15:24:28,192.168.1.13,1581,9,18
2026-03-01 15:20:23,192.168.1.22,1269,5,35
2026-03-01 15:28:53,192.168.1.26,1515,5,32
2026-03-01 15:20:41,192.168.1.14,2757,5,22
2026-03-01 15:20:21,192.168.1.12,2126,5,15
2026-03-01 15:24:26,192.168.1.24,1299,5,23
2026-03-01 15:24:41,192.168.1.20,2159,5,20
2026-03-01 15:29:33,192.168.1.15,1692,5,40
2026-03-01 15:27:12,192.168.1.11,1182,9,26
2026-03-01 15:21:19,192.168.1.11,1088,5,38
2026-03-01 15:26:10,192.168.1.13,2628,9,45
2026-03-01 15:24:09,192.168.1.23,1205,5,34
2026-03-01 15:23:14,192.168.1.21,2121,9,30
2026-03-01 15:28:45,192.168.1.26,2620,9,27
2026-03-01 15:23:06,192.168.1.13,2810,9,35
2026-03-01 15:22:14,192.168.1.24,1347,5,19
2026-03-01 15:29:53,192.168.1.17,2650,5,32
2026-03-01 15:22:07,192.168.1.18,913,9,35
2026-03-01 15:21:03,192.168.1.26,2006,5,26
2026-03-01 15:25:58,192.168.1.28,1543,5,32
2026-03-01 15:21:50,192.168.1.10,587,9,15
2026-03-01 15:23:48,192.168.1.10,586,5,10
2026-03-01 15:22:58,192.168.1.21,2005,9,21
2026-03-01 15:26:14,192.168.1.27,1067,5,33
2026-03-01 15:23:57,192.168.1.30,1147,9,28
2026-03-01 15:29:21,192.168.1.17,1745,5,26
2026-03-01 15:20:04,192.168.1.23,1110,5,37
2026-03-01 15:29:33,192.168.1.28,1690,5,42
2026-03-01 15:21:20,192.168.1.20,1676,9,24
2026-03-01 15:20:01,192.168.1.18,1385,5,29
2026-03-01 15:26:01,192.168.1.25,2658,9,13
2026-03-01 15:29:41,192.168.1.19,1875,5,11
2026-03-01 15:26:39,192.168.1.27,1282,9,36
2026-03-01 15:24:27,192.168.1.22,2407,5,11
2026-03-01 15:23:36,192.168.1.15,2571,5,35
2026-03-01 15:28:30,192.168.1.14,1304,5,28
2026-03-01 15:25:13,192.168.1.24,897,5,30
2026-03-01 15:27:23,192.168.1.15,1779,5,26
2026-03-01 15:29:46,192.168.1.10,2632,9,24
2026-03-01 15:28:54,192.168.1.23,2241,5,34
2026-03-01 15:26:55,192.168.1.20,1164,9,23
2026-03-01 15:26:09,192.168.1.22,2439,5,19
2026-03-01 15:26:46,192.168.1.19,1722,5,27
2026-03-01 15:23:49,192.168.1.14,736,5,26
2026-03-01 15:24:28,192.168.1.25,1516,5,16
2026-03-01 15:20:44,192.168.1.16,2659,5,24
2026-03-01 15:23:27,192.168.1.12,567,5,37
2026-03-01 15:26:05,192.168.1.26,736,9,15
2026-03-01 15:20:57,192.168.1.17,1191,9,19
2026-03-01 15:25:45,192.168.1.29,1036,9,44
2026-03-01 15:24:49,192.168.1.29,1357,5,27
2026-03-01 15:29:21,192.168.1.20,1743,9,40
2026-03-01 15:25:13,192.168.1.29,2280,5,43
2026-03-01 15:25:43,192.168.1.21,2200,9,31
2026-03-01 15:29:31,192.168.1.19,1899,9,42
2026-03-01 15:22:26,192.168.1.17,2727,5,34
2026-03-01 15:26:32,192.168.1.17,2510,5,31
2026-03-01 15:27:00,192.168.1.12,1039,5,25
2026-03-01 15:25:12,192.168.1.12,1571,5,19
2026-03-01 15:28:38,192.168.1.27,1405,9,15
2026-03-01 15:24:20,192.168.1.26,2088,9,18
2026-03-01 15:21:28,192.168.1.30,2790,9,32
2026-03-01 15:24:15,192.168.1.11,846,5,30
2026-03-01 15:20:57,192.168.1.25,617,9,29
2026-03-01 15:28:00,192.168.1.14,800,9,22
2026-03-01 15:26:16,192.168.1.16,1432,9,14
2026-03-01 15:28:26,192.168.1.24,1151,9,14
2026-03-01 15:28:50,192.168.1.29,2461,5,31
2026-03-01 15:24:22,192.168.1.29,2161,9,26
2026-03-01 15:24:47,192.168.1.22,1484,5,22
2026-03-01 15:20:44,192.168.1.12,1638,9,32
2026-03-01 15:23:49,192.168.1.27,634,5,39
2026-03-01 15:27:00,192.168.1.14,2278,5,30
2026-03-01 15:27:18,192.168.1.15,1294,9,25
2026-03-01 15:25:58,192.168.1.10,533,5,34
2026-03-01 15:28:32,192.168.1.29,845,9,35
2026-03-01 15:23:41,192.168.1.11,1085,5,23
2026-03-01 15:25:45,192.168.1.15,2309,5,28
2026-03-01 15:23:18,192.168.1.12,1906,5,18
2026-03-01 15:27:25,192.168.1.24,1126,9,30
2026-03-01 15:28:09,192.168.1.11,2250,5,33
2026-03-01 15:21:54,192.168.1.17,1458,9,16
2026-03-01 15:22:21,192.168.1.18,833,5,25
2026-03-01 15:23:36,192.168.1.20,2013,9,10
2026-03-01 15:21:35,192.168.1.10,2966,5,39
2026-03-01 15:29:53,192.168.1.21,2697,5,11
2026-03-01 15:25:14,192.168.1.26,2964,9,10
2026-03-01 15:25:24,192.168.1.25,2173,5,10
2026-03-01 15:21:56,192.168.1.20,2149,5,14
2026-03-01 15:25:25,192.168.1.11,812,9,30
2026-03-01 15:20:15,192.168.1.15,930,9,29
2026-03-01 15:21:55,192.168.1.28,1208,5,42
2026-03-01 15:29:38,192.168.1.17,2521,9,27
2026-03-01 15:24:20,192.168.1.24,2667,5,32
2026-03-01 15:21:10,192.168.1.22,1168,5,31
2026-03-01 15:27:54,192.168.1.25,2431,9,34
2026-03-01 15:29:02,192.168.1.24,672,5,45
2026-03-01 15:24:13,192.168.1.17,2183,5,41
2026-03-01 15:27:45,192.168.1.20,2850,9,30
2026-03-01 15:23:50,192.168.1.11,2495,9,40
2026-03-01 15:22:09,192.168.1.25,2081,9,18
2026-03-01 15:28:09,192.168.1.28,624,9,12
2026-03-01 15:27:45,192.168.1.23,2461,9,12
2026-03-01 15:29:52,192.168.1.20,2274,5,28
2026-03-01 15:27:42,192.168.1.16,877,5,15
2026-03-01 15:27:52,192.168.1.11,2880,9,40
2026-03-01 15:29:41,192.168.1.19,1274,5,15
2026-03-01 15:28:26,192.168.1.26,2412,5,32
2026-03-01 15:29:28,192.168.1.25,539,9,10
2026-03-01 15:29:55,192.168.1.16,879,5,28
2026-03-01 15:20:45,192.168.1.17,1948,5,45
2026-03-01 15:28:39,192.168.1.21,1752,5,29
2026-03-01 15:29:09,192.168.1.22,1373,9,33
2026-03-01 15:27:00,192.168.1.19,2915,5,21
2026-03-01 15:23:53,192.168.1.13,1332,9,18
2026-03-01 15:22:33,192.168.1.12,2274,5,12
2026-03-01 15:24:49,192.168.1.12,788,9,32
2026-03-01 15:25:58,192.168.1.24,563,5,29
2026-03-01 15:29:03,192.168.1.21,1207,5,25
2026-03-01 15:23:40,192.168.1.13,2722,9,38
2026-03-01 15:27:56,192.168.1.25,852,5,12
2026-03-01 15:26:51,192.168.1.12,1116,5,21
2026-03-01 15:21:14,192.168.1.17,861,9,11
2026-03-01 15:29:46,192.168.1.14,2320,5,21
2026-03-01 15:24:25,192.168.1.25,1408,9,14
2026-03-01 15:23:14,192.168.1.12,1105,5,44
2026-03-01 15:27:55,192.168.1.26,2127,5,29
2026-03-01 15:20:12,192.168.1.19,573,9,17
2026-03-01 15:24:35,192.168.1.23,656,5,29
2026-03-01 15:23:39,192.168.1.10,1045,9,34
2026-03-01 15:22:10,192.168.1.29,2654,9,31
2026-03-01 15:28:58,192.168.1.12,1273,5,15
2026-03-01 15:21:37,192.168.1.27,1741,9,44
2026-03-01 15:23:43,192.168.1.15,1778,5,14
2026-03-01 15:20:43,192.168.1.15,2241,9,22
2026-03-01 15:25:25,192.168.1.15,1641,9,29
2026-03-01 15:26:15,192.168.1.27,1493,9,36
2026-03-01 15:25:40,192.168.1.18,859,5,40
2026-03-01 15:23:20,192.168.1.20,1679,5,38
2026-03-01 15:24:27,192.168.1.12,824,5,18
2026-03-01 15:26:37,192.168.1.28,817,5,41
2026-03-01 15:29:24,192.168.1.28,2283,9,38
2026-03-01 15:21:53,192.168.1.23,1729,9,14
2026-03-01 15:23:53,192.168.1.26,1741,9,16
2026-03-01 15:20:30,192.168.1.28,2070,5,26
2026-03-01 15:29:32,192.168.1.23,1554,5,12
2026-03-01 15:26:30,192.168.1.25,2881,5,20
2026-03-01 15:29:41,192.168.1.14,1702,9,14
2026-03-01 15:20:47,192.168.1.22,2663,5,28
2026-03-01 15:27:56,192.168.1.20,1104,5,40
2026-03-01 15:21:11,192.168.1.19,2829,9,36
2026-03-01 15:23:52,192.168.1.15,1860,5,28
2026-03-01 15:20:28,192.168.1.12,513,9,43
2026-03-01 15:29:28,192.168.1.24,2605,9,40
2026-03-01 15:29:09,192.168.1.24,962,9,33
2026-03-01 15:29:59,192.168.1.15,1104,9,22
2026-03-01 15:23:57,192.168.1.29,977,9,42
2026-03-01 15:20:59,192.168.1.20,1496,5,41
2026-03-01 15:24:44,192.168.1.27,2840,9,16
2026-03-01 15:24:49,192.168.1.26,669,9,26
2026-03-01 15:23:17,192.168.1.26,691,9,27
2026-03-01 15:29:59,192.168.1.23,1497,9,43
2026-03-01 15:29:34,192.168.1.12,1756,9,12
2026-03-01 15:20:04,192.168.1.20,2735,9,11
2026-03-01 15:25:42,192.168.1.24,2968,9,43
2026-03-01 15:29:35,192.168.1.12,1377,5,43
2026-03-01 15:27:00,192.168.1.12,1874,5,41
2026-03-01 15:22:11,192.168.1.24,670,9,18
2026-03-01 15:26:49,192.168.1.12,2324,5,11
2026-03-01 15:26:18,192.168.1.16,2524,5,14
2026-03-01 15:22:01,192.168.1.11,1584,9,28
2026-03-01 15:22:00,192.168.1.20,2393,9,24
2026-03-01 15:29:02,192.168.1.29,966,9,40
2026-03-01 15:22:09,192.168.1.20,1834,5,11
2026-03-01 15:23:52,192.168.1.26,1634,9,14
2026-03-01 15:26:11,192.168.1.20,544,9,35
2026-03-01 15:29:43,192.168.1.23,2397,9,28
2026-03-01 15:26:52,192.168.1.29,1229,5,12
2026-03-01 15:25:06,192.168.1.26,1227,5,39
2026-03-01 15:23:15,192.168.1.25,558,5,36
2026-03-01 15:26:06,192.168.1.29,2234,9,41
2026-03-01 15:27:54,192.168.1.27,1957,9,35
2026-03-01 15:24:10,192.168.1.14,2162,5,39
2026-03-01 15:29:51,192.168.1.28,704,5,33
2026-03-01 15:29:35,192.168.1.12,2882,9,12
2026-03-01 15:22:28,192.168.1.13,1328,9,42
2026-03-01 15:26:15,192.168.1.21,2376,9,41
2026-03-01 15:27:47,192.168.1.23,559,9,23
2026-03-01 15:28:23,192.168.1.18,2072,9,33
2026-03-01 15:29:06,192.168.1.10,2199,9,35
2026-03-01 15:21:00,192.168.1.28,1084,9,31
2026-03-01 15:26:35,192.168.1.12,1390,9,10
2026-03-01 15:25:43,192.168.1.24,2347,5,11
2026-03-01 15:23:42,192.168.1.22,2662,9,37
2026-03-01 15:20:33,192.168.1.30,2620,5,40
2026-03-01 15:29:43,192.168.1.30,958,5,22
2026-03-01 15:20:45,192.168.1.16,1538,9,19
2026-03-01 15:26:31,192.168.1.28,1617,5,17
2026-03-01 15:21:25,192.168.1.21,2665,5,28
2026-03-01 15:29:17,192.168.1.26,2133,5,29
2026-03-01 15:21:58,192.168.1.28,1209,9,36
2026-03-01 15:23:04,192.168.1.15,2066,9,15
2026-03-01 15:20:08,192.168.1.12,1010,5,38
2026-03-01 15:23:13,192.168.1.29,2198,9,16
2026-03-01 15:20:02,192.168.1.11,2144,5,32
2026-03-01 15:26:16,192.168.1.23,1901,9,32
2026-03-01 15:26:40,192.168.1.28,2088,9,18
2026-03-01 15:24:11,192.168.1.30,1074,5,11
2026-03-01 15:23:52,192.168.1.10,2998,5,42
2026-03-01 15:20:23,192.168.1.27,1486,9,32
2026-03-01 15:20:38,192.168.1.14,1939,9,15
2026-03-01 15:29:00,192.168.1.11,2072,9,41
2026-03-01 15:20:32,192.168.1.10,2769,9,37
2026-03-01 15:20:50,192.168.1.11,864,5,27
2026-03-01 15:22:19,192.168.1.27,990,5,36
2026-03-01 15:23:46,192.168.1.17,1168,9,39
2026-03-01 15:22:02,192.168.1.19,2147,9,27
2026-03-01 15:24:05,192.168.1.14,923,5,10
2026-03-01 15:25:23,192.168.1.12,673,5,37
2026-03-01 15:21:51,192.168.1.30,1190,9,45
2026-03-01 15:25:01,192.168.1.14,2559,5,10
2026-03-01 15:21:00,192.168.1.23,1836,5,37
2026-03-01 15:28:57,192.168.1.28,1911,5,27
2026-03-01 15:24:29,192.168.1.25,1563,9,20
2026-03-01 15:21:52,192.168.1.28,1062,5,14
2026-03-01 15:27:56,192.168.1.18,1344,9,17
2026-03-01 15:22:36,192.168.1.11,768,5,42
2026-03-01 15:20:10,192.168.1.16,2885,9,42
2026-03-01 15:29:01,192.168.1.20,2968,5,20
2026-03-01 15:28:20,192.168.1.12,620,9,38
2026-03-01 15:25:14,192.168.1.26,889,9,37
2026-03-01 15:27:14,192.168.1.26,1980,5,33
2026-03-01 15:27:07,192.168.1.20,2105,5,22
2026-03-01 15:29:42,192.168.1.27,1815,9,37
2026-03-01 15:26:45,192.168.1.29,1780,5,22
2026-03-01 15:28:37,192.168.1.21,2473,9,28
2026-03-01 15:27:03,192.168.1.21,863,5,35
2026-03-01 15:26:56,192.168.1.15,2552,5,37
2026-03-01 15:29:31,192.168.1.20,519,9,31
2026-03-01 15:20:22,192.168.1.27,2586,9,27
2026-03-01 15:25:59,192.168.1.26,812,5,37
2026-03-01 15:34:09,192.168.1.15,22843874,9,30
2026-03-01 15:30:46,192.168.1.16,27528351,9,17
2026-03-01 15:38:39,192.168.1.29,46329694,9,11
2026-03-01 15:37:01,192.168.1.18,46122355,5,19
2026-03-01 15:34:45,192.168.1.28,21251946,9,18
2026-03-01 15:30:46,192.168.1.14,45479093,5,10
2026-03-01 15:34:48,192.168.1.25,12863274,9,19
2026-03-01 15:34:02,192.168.1.17,45738815,5,27
2026-03-01 15:31:57,192.168.1.19,29328585,5,42
2026-03-01 15:35:25,192.168.1.16,27617849,5,30
2026-03-01 15:37:46,192.168.1.26,13269918,9,28
2026-03-01 15:35:20,192.168.1.24,13034815,5,31
2026-03-01 15:33:34,192.168.1.21,18928529,5,29
2026-03-01 15:37:55,192.168.1.19,31734062,9,16
2026-03-01 15:34:37,192.168.1.16,11012542,5,15
2026-03-01 15:39:18,192.168.1.15,24726685,5,30
2026-03-01 15:38:08,192.168.1.24,36094988,5,15
2026-03-01 15:37:47,192.168.1.23,27554843,5,24
2026-03-01 15:30:08,192.168.1.17,13032868,5,23
2026-03-01 15:32:47,192.168.1.28,46714135,9,19
2026-03-01 15:31:22,192.168.1.23,34219941,9,27
2026-03-01 15:35:02,192.168.1.28,46439767,5,22
2026-03-01 15:33:23,192.168.1.18,36847903,9,28
2026-03-01 15:36:54,192.168.1.10,45552353,5,16
2026-03-01 15:33:54,192.168.1.29,14183901,5,41
2026-03-01 15:35:14,192.168.1.14,36706458,5,23
2026-03-01 15:31:55,192.168.1.26,29789144,5,42
2026-03-01 15:34:07,192.168.1.24,24557404,9,25
2026-03-01 15:30:25,192.168.1.11,42811969,9,43
2026-03-01 15:38:54,192.168.1.28,17853722,9,35
2026-03-01 15:38:05,192.168.1.27,27111212,9,20
2026-03-01 15:36:07,192.168.1.25,28063940,5,24
2026-03-01 15:33:46,192.168.1.16,43693763,5,17
2026-03-01 15:39:44,192.168.1.14,37140519,5,34
2026-03-01 15:34:20,192.168.1.17,44255573,5,41
2026-03-01 15:32:36,192.168.1.21,40713879,5,28
2026-03-01 15:30:49,192.168.1.24,33780097,9,21
2026-03-01 15:39:59,192.168.1.30,22325060,5,11
2026-03-01 15:37:13,192.168.1.10,17752038,9,43
2026-03-01 15:34:39,192.168.1.17,15216445,9,20
2026-03-01 15:34:37,192.168.1.14,48523800,5,31
2026-03-01 15:35:33,192.168.1.22,39635025,9,30
2026-03-01 15:30:11,192.168.1.10,17118049,9,24
2026-03-01 15:34:56,192.168.1.29,13974248,9,28
2026-03-01 15:30:03,192.168.1.10,34295195,9,24
2026-03-01 15:39:29,192.168.1.20,44635652,5,21
2026-03-01 15:34:00,192.168.1.13,12159041,9,31
2026-03-01 15:36:06,192.168.1.18,14281160,5,25
2026-03-01 15:33:30,192.168.1.14,41978129,5,32
2026-03-01 15:33:25,192.168.1.25,12530840,5,24
2026-03-01 15:31:35,192.168.1.13,22976310,5,45
2026-03-01 15:34:54,192.168.1.23,39227849,5,12
2026-03-01 15:33:30,192.168.1.13,29057537,9,19
2026-03-01 15:33:11,192.168.1.22,49086133,5,27
2026-03-01 15:30:28,192.168.1.23,39363948,5,36
2026-03-01 15:38:55,192.168.1.17,38984530,9,38
2026-03-01 15:35:03,192.168.1.22,39695450,5,16
2026-03-01 15:39:12,192.168.1.28,23962938,9,36
2026-03-01 15:35:28,192.168.1.17,38551369,5,14
2026-03-01 15:34:16,192.168.1.12,41916235,5,34
2026-03-01 15:31:23,192.168.1.22,37025633,9,22
2026-03-01 15:31:19,192.168.1.10,49971670,5,32
2026-03-01 15:37:07,192.168.1.17,23453178,9,33
2026-03-01 15:34:49,192.168.1.24,29519050,5,33
2026-03-01 15:38:16,192.168.1.26,29992446,9,18
2026-03-01 15:36:08,192.168.1.29,41535708,9,26
2026-03-01 15:31:26,192.168.1.13,16460019,9,36
2026-03-01 15:38:28,192.168.1.12,35928500,9,25
2026-03-01 15:39:16,192.168.1.14,43894014,9,12
2026-03-01 15:37:48,192.168.1.21,46591923,9,27
2026-03-01 15:38:00,192.168.1.21,46271230,9,25
2026-03-01 15:39:54,192.168.1.14,47273892,9,18
2026-03-01 15:33:22,192.168.1.17,38542715,5,32
2026-03-01 15:35:13,192.168.1.13,15557550,5,36
2026-03-01 15:30:13,192.168.1.23,32016133,9,14
2026-03-01 15:30:28,192.168.1.23,25748111,5,15
2026-03-01 15:33:01,192.168.1.23,14534278,5,28
2026-03-01 15:35:57,192.168.1.14,48775557,5,27
2026-03-01 15:33:32,192.168.1.12,31510937,5,33
2026-03-01 15:30:08,192.168.1.17,14292377,9,20
2026-03-01 15:33:43,192.168.1.20,19327766,5,11
2026-03-01 15:38:11,192.168.1.22,19101235,9,40
2026-03-01 15:33:12,192.168.1.24,31059282,5,43
2026-03-01 15:39:44,192.168.1.25,13563685,5,36
2026-03-01 15:35:23,192.168.1.17,20211793,5,34
2026-03-01 15:36:26,192.168.1.25,35368332,9,21
2026-03-01 15:37:21,192.168.1.26,38988958,9,22
2026-03-01 15:30:14,192.168.1.20,32934048,5,13
2026-03-01 15:39:10,192.168.1.22,11189554,5,34
2026-03-01 15:33:51,192.168.1.12,25407250,5,15
2026-03-01 15:34:08,192.168.1.28,41846280,9,19
2026-03-01 15:36:00,192.168.1.13,21925105,9,35
2026-03-01 15:32:39,192.168.1.22,35958348,9,23
2026-03-01 15:36:33,192.168.1.17,13540695,5,40
2026-03-01 15:34:21,192.168.1.26,31779677,9,39
2026-03-01 15:30:57,192.168.1.30,49420071,5,30
2026-03-01 15:36:18,192.168.1.17,44469423,9,35
2026-03-01 15:34:25,192.168.1.30,26830825,5,45
2026-03-01 15:39:43,192.168.1.28,37320129,5,12
2026-03-01 15:38:18,192.168.1.16,18018334,9,24
2026-03-01 15:35:50,192.168.1.27,21711451,9,42
2026-03-01 15:36:30,192.168.1.20,37108010,5,34
2026-03-01 15:34:45,192.168.1.11,46688829,5,34
2026-03-01 15:35:51,192.168.1.29,41548143,5,18
2026-03-01 15:33:22,192.168.1.23,37106709,9,12
2026-03-01 15:34:33,192.168.1.27,22832945,9,33
2026-03-01 15:35:34,192.168.1.10,23536758,5,43
2026-03-01 15:33:41,192.168.1.18,17094507,9,22
2026-03-01 15:34:01,192.168.1.20,23184146,9,27
2026-03-01 15:31:08,192.168.1.12,18052841,9,23
2026-03-01 15:31:29,192.168.1.16,11634440,5,25
2026-03-01 15:33:19,192.168.1.14,31424819,5,33
2026-03-01 15:31:35,192.168.1.24,10952322,9,18
2026-03-01 15:35:56,192.168.1.12,25199712,5,36
2026-03-01 15:34:44,192.168.1.17,15800189,5,40
2026-03-01 15:39:52,192.168.1.24,24110842,9,35
2026-03-01 15:35:49,192.168.1.27,21014133,9,43
2026-03-01 15:35:13,192.168.1.28,29343825,5,29
2026-03-01 15:38:53,192.168.1.13,22668567,9,40
2026-03-01 15:32:28,192.168.1.18,34759531,5,38
2026-03-01 15:32:34,192.168.1.20,34388458,9,39
2026-03-01 15:35:02,192.168.1.24,20618636,9,24
2026-03-01 15:39:07,192.168.1.13,31553240,9,12
2026-03-01 15:38:33,192.168.1.22,35631253,9,28
2026-03-01 15:37:26,192.168.1.13,38454815,9,22
2026-03-01 15:31:44,192.168.1.16,15073316,5,33
